event,period,play_clock,home_score,away_score,margin,player_name,player_team,home_team,away_team,wall_clock
3MI,3,0:51,73,83,10,Chet Holmgren,OKC,NYK,OKC,8:54 PM
OR,3,0:50,73,83,10,Chet Holmgren,OKC,NYK,OKC,8:54 PM
FD,3,0:50,73,83,10,Miles McBride,NYK,NYK,OKC,8:54 PM
FL,3,0:50,73,83,10,Chet Holmgren,OKC,NYK,OKC,8:54 PM
TO,3,0:50,73,83,10,Chet Holmgren,OKC,NYK,OKC,8:54 PM
TM,3,0:50,73,83,10,,,NYK,OKC,8:55 PM
RP,3,0:50,73,83,10,,,NYK,OKC,8:55 PM
2MA,3,0:40,73,85,12,Alec Burks,NYK,NYK,OKC,8:58 PM
2MI,3,0:34,73,85,12,Gordon Hayward,OKC,NYK,OKC,8:58 PM
OR,3,0:31,73,85,12,Gordon Hayward,OKC,NYK,OKC,8:58 PM
2MA,3,0:22,75,85,10,Shai Gilgeous-Alexander,OKC,NYK,OKC,8:58 PM
3MI,3,0:02,75,85,10,Alec Burks,NYK,NYK,OKC,8:59 PM
DR,3,0:01,75,85,10,Isaiah Joe,OKC,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Jalen Williams,OKC,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Chet Holmgren,OKC,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Shai Gilgeous-Alexander,OKC,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Gordon Hayward,OKC,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Isaiah Joe,OKC,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Miles McBride,NYK,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Josh Hart,NYK,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Donte DiVincenzo,NYK,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Precious Achiuwa,NYK,NYK,OKC,8:59 PM
OT,3,0:00,75,85,10,Alec Burks,NYK,NYK,OKC,8:59 PM
EP,3,0:00,75,85,10,,,NYK,OKC,8:59 PM
SP,4,12:00,75,85,10,,,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Josh Giddey,OKC,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Jalen Williams,OKC,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Kenrich Williams,OKC,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Cason Wallace,OKC,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Aaron Wiggins,OKC,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Miles McBride,NYK,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Josh Hart,NYK,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Donte DiVincenzo,NYK,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Precious Achiuwa,NYK,NYK,OKC,9:02 PM
IN,4,12:00,75,85,10,Alec Burks,NYK,NYK,OKC,9:02 PM
2MA,4,11:47,77,85,8,Jalen Williams,OKC,NYK,OKC,9:02 PM
2MI,4,11:21,77,85,8,Alec Burks,NYK,NYK,OKC,9:02 PM
OR,4,11:19,77,85,8,Precious Achiuwa,NYK,NYK,OKC,9:02 PM
BL,4,11:18,77,85,8,Kenrich Williams,OKC,NYK,OKC,9:02 PM
2MI,4,11:18,77,85,8,Precious Achiuwa,NYK,NYK,OKC,9:02 PM
DR,4,11:17,77,85,8,Jalen Williams,OKC,NYK,OKC,9:02 PM
AS,4,11:12,80,85,5,Jalen Williams,OKC,NYK,OKC,9:02 PM
3MA,4,11:12,80,85,5,Cason Wallace,OKC,NYK,OKC,9:02 PM
ST,4,10:52,80,85,5,Jalen Williams,OKC,NYK,OKC,9:03 PM
TO,4,10:52,80,85,5,Miles McBride,NYK,NYK,OKC,9:03 PM
AS,4,10:49,82,85,3,Josh Giddey,OKC,NYK,OKC,9:03 PM
2MA,4,10:49,82,85,3,Kenrich Williams,OKC,NYK,OKC,9:03 PM
IN,4,10:42,82,85,3,Isaiah Hartenstein,NYK,NYK,OKC,9:03 PM
OT,4,10:42,82,85,3,Alec Burks,NYK,NYK,OKC,9:03 PM
TM,4,10:42,82,85,3,,,NYK,OKC,9:03 PM
AS,4,10:39,82,88,6,Miles McBride,NYK,NYK,OKC,9:06 PM
3MA,4,10:39,82,88,6,Donte DiVincenzo,NYK,NYK,OKC,9:06 PM
AS,4,10:25,85,88,3,Jalen Williams,OKC,NYK,OKC,9:06 PM
3MA,4,10:25,85,88,3,Josh Giddey,OKC,NYK,OKC,9:06 PM
OT,4,10:04,85,88,3,Precious Achiuwa,NYK,NYK,OKC,9:06 PM
IN,4,10:04,85,88,3,Bojan Bogdanović,NYK,NYK,OKC,9:06 PM
FD,4,10:04,85,88,3,Kenrich Williams,OKC,NYK,OKC,9:07 PM
FL,4,10:04,85,88,3,Isaiah Hartenstein,NYK,NYK,OKC,9:07 PM
TO,4,10:04,85,88,3,Isaiah Hartenstein,NYK,NYK,OKC,9:07 PM
AS,4,9:51,88,88,TIE,Jalen Williams,OKC,NYK,OKC,9:07 PM
3MA,4,9:51,88,88,TIE,Kenrich Williams,OKC,NYK,OKC,9:07 PM
FD,4,9:35,88,88,TIE,Donte DiVincenzo,NYK,NYK,OKC,9:07 PM
FL,4,9:35,88,88,TIE,Aaron Wiggins,OKC,NYK,OKC,9:07 PM
1MA,4,9:35,88,89,1,Donte DiVincenzo,NYK,NYK,OKC,9:08 PM
1MA,4,9:35,88,90,2,Donte DiVincenzo,NYK,NYK,OKC,9:08 PM
2MA,4,9:19,90,90,TIE,Josh Giddey,OKC,NYK,OKC,9:09 PM
IN,4,9:00,90,90,TIE,Jaylin Williams,OKC,NYK,OKC,9:09 PM
OT,4,9:00,90,90,TIE,Cason Wallace,OKC,NYK,OKC,9:09 PM
FD,4,9:00,90,90,TIE,Isaiah Hartenstein,NYK,NYK,OKC,9:09 PM
FL,4,9:00,90,90,TIE,Kenrich Williams,OKC,NYK,OKC,9:09 PM
RP,4,9:00,90,90,TIE,,,NYK,OKC,9:10 PM
1MA,4,9:00,90,91,1,Isaiah Hartenstein,NYK,NYK,OKC,9:12 PM
1MI,4,9:00,90,91,1,Isaiah Hartenstein,NYK,NYK,OKC,9:12 PM
TR,4,9:00,90,91,1,,,NYK,OKC,9:12 PM
2MI,4,8:52,90,91,1,Miles McBride,NYK,NYK,OKC,9:12 PM
DR,4,8:50,90,91,1,Jaylin Williams,OKC,NYK,OKC,9:12 PM
FD,4,8:47,90,91,1,Josh Giddey,OKC,NYK,OKC,9:13 PM
FL,4,8:47,90,91,1,Donte DiVincenzo,NYK,NYK,OKC,9:13 PM
1MI,4,8:47,90,91,1,Josh Giddey,OKC,NYK,OKC,9:13 PM
TR,4,8:47,90,91,1,,,NYK,OKC,9:13 PM
1MI,4,8:47,90,91,1,Josh Giddey,OKC,NYK,OKC,9:13 PM
DR,4,8:45,90,91,1,Josh Hart,NYK,NYK,OKC,9:13 PM
ST,4,8:43,90,91,1,Aaron Wiggins,OKC,NYK,OKC,9:13 PM
TO,4,8:43,90,91,1,Josh Hart,NYK,NYK,OKC,9:13 PM
AS,4,8:39,92,91,-1,Aaron Wiggins,OKC,NYK,OKC,9:13 PM
2MA,4,8:39,92,91,-1,Jalen Williams,OKC,NYK,OKC,9:13 PM
AS,4,8:24,92,93,1,Donte DiVincenzo,NYK,NYK,OKC,9:14 PM
2MA,4,8:24,92,93,1,Isaiah Hartenstein,NYK,NYK,OKC,9:14 PM
3MI,4,7:59,92,93,1,Aaron Wiggins,OKC,NYK,OKC,9:14 PM
DR,4,7:57,92,93,1,Isaiah Hartenstein,NYK,NYK,OKC,9:14 PM
3MI,4,7:49,92,93,1,Donte DiVincenzo,NYK,NYK,OKC,9:14 PM
DR,4,7:47,92,93,1,Aaron Wiggins,OKC,NYK,OKC,9:14 PM
IN,4,7:42,92,93,1,Luguentz Dort,OKC,NYK,OKC,9:14 PM
OT,4,7:42,92,93,1,Kenrich Williams,OKC,NYK,OKC,9:14 PM
IN,4,7:42,92,93,1,Jalen Brunson,NYK,NYK,OKC,9:14 PM
OT,4,7:42,92,93,1,Bojan Bogdanović,NYK,NYK,OKC,9:14 PM
AS,4,7:38,94,93,-1,Josh Giddey,OKC,NYK,OKC,9:15 PM
2MA,4,7:38,94,93,-1,Aaron Wiggins,OKC,NYK,OKC,9:15 PM
BL,4,7:21,94,93,-1,Jalen Williams,OKC,NYK,OKC,9:15 PM
2MI,4,7:21,94,93,-1,Jalen Brunson,NYK,NYK,OKC,9:15 PM
DR,4,7:19,94,93,-1,Josh Giddey,OKC,NYK,OKC,9:15 PM
FD,4,7:17,94,93,-1,Jalen Williams,OKC,NYK,OKC,9:15 PM
FL,4,7:17,94,93,-1,Donte DiVincenzo,NYK,NYK,OKC,9:15 PM
RP,4,7:17,94,93,-1,,,NYK,OKC,9:16 PM
1MI,4,7:17,94,93,-1,Jalen Williams,OKC,NYK,OKC,9:18 PM
TR,4,7:17,94,93,-1,,,NYK,OKC,9:18 PM
1MA,4,7:17,95,93,-2,Jalen Williams,OKC,NYK,OKC,9:18 PM
BL,4,7:03,95,93,-2,Jaylin Williams,OKC,NYK,OKC,9:19 PM
2MI,4,7:03,95,93,-2,Isaiah Hartenstein,NYK,NYK,OKC,9:19 PM
OR,4,7:01,95,93,-2,Josh Hart,NYK,NYK,OKC,9:19 PM
AS,4,6:55,95,95,TIE,Josh Hart,NYK,NYK,OKC,9:19 PM
2MA,4,6:55,95,95,TIE,Jalen Brunson,NYK,NYK,OKC,9:19 PM
AS,4,6:32,97,95,-2,Jaylin Williams,OKC,NYK,OKC,9:19 PM
2MA,4,6:32,97,95,-2,Josh Giddey,OKC,NYK,OKC,9:19 PM
3MI,4,6:12,97,95,-2,Jalen Brunson,NYK,NYK,OKC,9:19 PM
DR,4,6:10,97,95,-2,Josh Giddey,OKC,NYK,OKC,9:19 PM
AS,4,5:56,99,95,-4,Jalen Williams,OKC,NYK,OKC,9:20 PM
2MA,4,5:56,99,95,-4,Josh Giddey,OKC,NYK,OKC,9:20 PM
BL,4,5:41,99,95,-4,Aaron Wiggins,OKC,NYK,OKC,9:23 PM
2MI,4,5:41,99,95,-4,Josh Hart,NYK,NYK,OKC,9:23 PM
TM,4,5:40,99,95,-4,,,NYK,OKC,9:23 PM
RP,4,5:40,99,95,-4,,,NYK,OKC,9:23 PM
TR,4,5:40,99,95,-4,,,NYK,OKC,9:23 PM
FD,4,5:28,99,95,-4,Jaylin Williams,OKC,NYK,OKC,9:24 PM
FL,4,5:28,99,95,-4,Josh Hart,NYK,NYK,OKC,9:24 PM
FD,4,5:22,99,95,-4,Jalen Williams,OKC,NYK,OKC,9:24 PM
FL,4,5:22,99,95,-4,Donte DiVincenzo,NYK,NYK,OKC,9:24 PM
AS,4,5:15,102,95,-7,Jaylin Williams,OKC,NYK,OKC,9:25 PM
3MA,4,5:15,102,95,-7,Josh Giddey,OKC,NYK,OKC,9:25 PM
OT,4,4:58,102,95,-7,Luguentz Dort,OKC,NYK,OKC,9:25 PM
IN,4,4:58,102,95,-7,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:25 PM
FD,4,4:58,102,95,-7,Isaiah Hartenstein,NYK,NYK,OKC,9:25 PM
FL,4,4:58,102,95,-7,Luguentz Dort,OKC,NYK,OKC,9:25 PM
1MA,4,4:58,102,96,-6,Isaiah Hartenstein,NYK,NYK,OKC,9:25 PM
1MI,4,4:58,102,96,-6,Isaiah Hartenstein,NYK,NYK,OKC,9:25 PM
DR,4,4:56,102,96,-6,Jaylin Williams,OKC,NYK,OKC,9:25 PM
AS,4,4:44,104,96,-8,Jalen Williams,OKC,NYK,OKC,9:26 PM
2MA,4,4:44,104,96,-8,Aaron Wiggins,OKC,NYK,OKC,9:26 PM
2MA,4,4:34,104,98,-6,Jalen Brunson,NYK,NYK,OKC,9:26 PM
ST,4,4:21,104,98,-6,Isaiah Hartenstein,NYK,NYK,OKC,9:26 PM
TO,4,4:21,104,98,-6,Aaron Wiggins,OKC,NYK,OKC,9:26 PM
IN,4,4:15,104,98,-6,Luguentz Dort,OKC,NYK,OKC,9:26 PM
OT,4,4:15,104,98,-6,Aaron Wiggins,OKC,NYK,OKC,9:26 PM
FD,4,4:15,104,98,-6,Miles McBride,NYK,NYK,OKC,9:27 PM
FL,4,4:15,104,98,-6,Aaron Wiggins,OKC,NYK,OKC,9:27 PM
1MA,4,4:15,104,99,-5,Miles McBride,NYK,NYK,OKC,9:27 PM
1MA,4,4:15,104,100,-4,Miles McBride,NYK,NYK,OKC,9:27 PM
1MA,4,4:15,104,101,-3,Miles McBride,NYK,NYK,OKC,9:27 PM
2MI,4,4:02,104,101,-3,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:28 PM
DR,4,4:00,104,101,-3,Josh Hart,NYK,NYK,OKC,9:28 PM
3MI,4,3:55,104,101,-3,Jalen Brunson,NYK,NYK,OKC,9:28 PM
TR,4,3:52,104,101,-3,,,NYK,OKC,9:28 PM
IN,4,3:39,104,101,-3,Chet Holmgren,OKC,NYK,OKC,9:28 PM
OT,4,3:39,104,101,-3,Jaylin Williams,OKC,NYK,OKC,9:28 PM
FD,4,3:39,104,101,-3,Jalen Brunson,NYK,NYK,OKC,9:29 PM
FL,4,3:39,104,101,-3,Jalen Williams,OKC,NYK,OKC,9:29 PM
1MI,4,3:39,104,101,-3,Jalen Brunson,NYK,NYK,OKC,9:29 PM
TR,4,3:39,104,101,-3,,,NYK,OKC,9:29 PM
1MI,4,3:39,104,101,-3,Jalen Brunson,NYK,NYK,OKC,9:29 PM
OR,4,3:37,104,101,-3,Josh Hart,NYK,NYK,OKC,9:29 PM
AS,4,3:33,104,104,TIE,Miles McBride,NYK,NYK,OKC,9:30 PM
3MA,4,3:33,104,104,TIE,Jalen Brunson,NYK,NYK,OKC,9:30 PM
ST,4,3:19,104,104,TIE,Miles McBride,NYK,NYK,OKC,9:30 PM
TO,4,3:19,104,104,TIE,Jalen Williams,OKC,NYK,OKC,9:30 PM
3MI,4,3:11,104,104,TIE,Jalen Brunson,NYK,NYK,OKC,9:30 PM
DR,4,3:09,104,104,TIE,Jalen Williams,OKC,NYK,OKC,9:30 PM
3MI,4,3:02,104,104,TIE,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:30 PM
DR,4,3:00,104,104,TIE,Isaiah Hartenstein,NYK,NYK,OKC,9:30 PM
ST,4,2:55,104,104,TIE,Jalen Williams,OKC,NYK,OKC,9:30 PM
TO,4,2:55,104,104,TIE,Josh Hart,NYK,NYK,OKC,9:30 PM
AS,4,2:50,107,104,-3,Josh Giddey,OKC,NYK,OKC,9:30 PM
3MA,4,2:50,107,104,-3,Jalen Williams,OKC,NYK,OKC,9:30 PM
3MI,4,2:26,107,104,-3,Donte DiVincenzo,NYK,NYK,OKC,9:31 PM
DR,4,2:24,107,104,-3,Josh Giddey,OKC,NYK,OKC,9:31 PM
ST,4,2:17,107,104,-3,Donte DiVincenzo,NYK,NYK,OKC,9:31 PM
TO,4,2:17,107,104,-3,Josh Giddey,OKC,NYK,OKC,9:31 PM
FD,4,2:13,107,104,-3,Josh Hart,NYK,NYK,OKC,9:31 PM
FL,4,2:13,107,104,-3,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:31 PM
1MI,4,2:13,107,104,-3,Josh Hart,NYK,NYK,OKC,9:32 PM
TR,4,2:13,107,104,-3,,,NYK,OKC,9:32 PM
1MA,4,2:13,107,105,-2,Josh Hart,NYK,NYK,OKC,9:32 PM
FD,4,1:56,107,105,-2,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:32 PM
FL,4,1:56,107,105,-2,Miles McBride,NYK,NYK,OKC,9:32 PM
1MA,4,1:56,108,105,-3,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:33 PM
1MA,4,1:56,109,105,-4,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:33 PM
AS,4,1:48,109,108,-1,Jalen Brunson,NYK,NYK,OKC,9:33 PM
3MA,4,1:48,109,108,-1,Miles McBride,NYK,NYK,OKC,9:33 PM
2MA,4,1:34,111,108,-3,Jalen Williams,OKC,NYK,OKC,9:33 PM
3MI,4,1:13,111,108,-3,Donte DiVincenzo,NYK,NYK,OKC,9:34 PM
DR,4,1:11,111,108,-3,Jalen Williams,OKC,NYK,OKC,9:34 PM
3MI,4,0:55,111,108,-3,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:34 PM
TR,4,0:53,111,108,-3,,,NYK,OKC,9:34 PM
FD,4,0:53,111,108,-3,Donte DiVincenzo,NYK,NYK,OKC,9:35 PM
FL,4,0:53,111,108,-3,Josh Giddey,OKC,NYK,OKC,9:35 PM
1MI,4,0:53,111,108,-3,Donte DiVincenzo,NYK,NYK,OKC,9:35 PM
TR,4,0:53,111,108,-3,,,NYK,OKC,9:35 PM
1MA,4,0:53,111,109,-2,Donte DiVincenzo,NYK,NYK,OKC,9:36 PM
OT,4,0:43,111,109,-2,Josh Giddey,OKC,NYK,OKC,9:36 PM
IN,4,0:43,111,109,-2,Cason Wallace,OKC,NYK,OKC,9:36 PM
FD,4,0:43,111,109,-2,Jalen Williams,OKC,NYK,OKC,9:36 PM
FL,4,0:43,111,109,-2,Donte DiVincenzo,NYK,NYK,OKC,9:36 PM
1MI,4,0:43,111,109,-2,Jalen Williams,OKC,NYK,OKC,9:36 PM
TR,4,0:43,111,109,-2,,,NYK,OKC,9:36 PM
1MI,4,0:43,111,109,-2,Jalen Williams,OKC,NYK,OKC,9:36 PM
DR,4,0:40,111,109,-2,Josh Hart,NYK,NYK,OKC,9:36 PM
2MI,4,0:29,111,109,-2,Jalen Brunson,NYK,NYK,OKC,9:37 PM
TR,4,0:27,111,109,-2,,,NYK,OKC,9:37 PM
TM,4,0:27,111,109,-2,,,NYK,OKC,9:37 PM
IN,4,0:18,111,109,-2,Jaylin Williams,OKC,NYK,OKC,9:37 PM
OT,4,0:18,111,109,-2,Cason Wallace,OKC,NYK,OKC,9:37 PM
FD,4,0:18,111,109,-2,Jalen Brunson,NYK,NYK,OKC,9:39 PM
FL,4,0:18,111,109,-2,Chet Holmgren,OKC,NYK,OKC,9:39 PM
1MA,4,0:18,111,110,-1,Jalen Brunson,NYK,NYK,OKC,9:40 PM
1MI,4,0:18,111,110,-1,Jalen Brunson,NYK,NYK,OKC,9:40 PM
OR,4,0:16,111,110,-1,Isaiah Hartenstein,NYK,NYK,OKC,9:40 PM
3MI,4,0:14,111,110,-1,Donte DiVincenzo,NYK,NYK,OKC,9:40 PM
OR,4,0:13,111,110,-1,Miles McBride,NYK,NYK,OKC,9:40 PM
2MI,4,0:13,111,110,-1,Miles McBride,NYK,NYK,OKC,9:40 PM
OT,4,0:12,111,110,-1,Jaylin Williams,OKC,NYK,OKC,9:40 PM
IN,4,0:12,111,110,-1,Cason Wallace,OKC,NYK,OKC,9:40 PM
TR,4,0:12,111,110,-1,,,NYK,OKC,9:40 PM
IN,4,0:04,111,110,-1,Josh Giddey,OKC,NYK,OKC,9:40 PM
OT,4,0:04,111,110,-1,Chet Holmgren,OKC,NYK,OKC,9:40 PM
IN,4,0:04,111,110,-1,Isaiah Joe,OKC,NYK,OKC,9:40 PM
OT,4,0:04,111,110,-1,Cason Wallace,OKC,NYK,OKC,9:40 PM
OT,4,0:04,111,110,-1,Isaiah Hartenstein,NYK,NYK,OKC,9:40 PM
OT,4,0:04,111,110,-1,Jalen Brunson,NYK,NYK,OKC,9:40 PM
IN,4,0:04,111,110,-1,Precious Achiuwa,NYK,NYK,OKC,9:40 PM
IN,4,0:04,111,110,-1,DaQuan Jeffries,NYK,NYK,OKC,9:40 PM
2MA,4,0:04,111,112,1,Jalen Brunson,NYK,NYK,OKC,9:41 PM
TM,4,0:04,111,112,1,,,NYK,OKC,9:41 PM
AS,4,0:02,113,112,-1,Josh Giddey,OKC,NYK,OKC,9:43 PM
2MA,4,0:02,113,112,-1,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:43 PM
OT,4,0:01,113,112,-1,Josh Giddey,OKC,NYK,OKC,9:43 PM
IN,4,0:01,113,112,-1,Chet Holmgren,OKC,NYK,OKC,9:43 PM
OT,4,0:01,113,112,-1,Isaiah Joe,OKC,NYK,OKC,9:43 PM
IN,4,0:01,113,112,-1,Cason Wallace,OKC,NYK,OKC,9:43 PM
IN,4,0:01,113,112,-1,Isaiah Hartenstein,NYK,NYK,OKC,9:43 PM
IN,4,0:01,113,112,-1,Jalen Brunson,NYK,NYK,OKC,9:43 PM
OT,4,0:01,113,112,-1,Precious Achiuwa,NYK,NYK,OKC,9:43 PM
OT,4,0:01,113,112,-1,DaQuan Jeffries,NYK,NYK,OKC,9:43 PM
TM,4,0:01,113,112,-1,,,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Luguentz Dort,OKC,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Jalen Williams,OKC,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Chet Holmgren,OKC,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Shai Gilgeous-Alexander,OKC,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Cason Wallace,OKC,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Isaiah Hartenstein,NYK,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Jalen Brunson,NYK,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Miles McBride,NYK,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Josh Hart,NYK,NYK,OKC,9:43 PM
OT,4,0:00,113,112,-1,Donte DiVincenzo,NYK,NYK,OKC,9:43 PM
2MI,4,0:00,113,112,-1,Jalen Brunson,NYK,NYK,OKC,9:45 PM
TR,4,0:00,113,112,-1,,,NYK,OKC,9:45 PM
EP,4,0:00,113,112,-1,,,NYK,OKC,9:45 PM
